date,open,high,low,close
2024-12-13 01:00:00,-0.6874768162162922,-0.8120136684015232,-0.8016704989819621,-0.9187298684688722
2024-12-13 02:00:00,-0.9312346766654563,-0.9666225567762706,-0.8061619589574202,-0.8703455194340178
2024-12-13 03:00:00,-0.8842489751748838,-0.9331509065952299,-0.7164530381509272,-0.7953968335919788
2024-12-13 04:00:00,-0.8070800393079842,-0.843619314831042,-0.6683573832340319,-0.706687342647118
2024-12-13 05:00:00,-0.7161852360987704,-0.8071008563854835,-0.6042108519707325,-0.7406511441018374
2024-12-13 06:00:00,-0.7519714632872676,-0.8321638479500417,-0.6531389621191622,-0.8058039477684461
2024-12-13 07:00:00,-0.8178790672905389,-0.781030023222515,-0.7146267010079809,-0.6575041877696317
2024-12-13 08:00:00,-0.6685093344477178,-0.7436168143149962,-0.5891127095585194,-0.6174927469395254
2024-12-13 09:00:00,-0.6279893759699097,-0.754859403762668,-0.5911827693357894,-0.6764426777066743
2024-12-13 10:00:00,-0.6893488213685289,-0.6811206565835501,-0.5828740431655458,-0.5590311549668626
2024-12-13 11:00:00,-0.5691367896447244,-0.6072388823789169,-0.4629245243283805,-0.5992398717338133
2024-12-13 12:00:00,-0.6096176801889173,-0.7152808322130155,-0.5177842736551115,-0.6147664581729758
2024-12-13 13:00:00,-0.6243039675658565,-0.6957692849644825,-0.584633910499128,-0.6188833805926903
2024-12-13 14:00:00,-0.6293925659188077,-0.5150529751179133,-0.49074688738988487,-0.3654711206051821
2024-12-13 15:00:00,-0.3744775547623112,-0.40553086188020204,-0.6555540318593099,-0.7514851504695108
2024-12-13 16:00:00,-0.7627281676750746,-0.4463035427824363,-0.6251899898969703,-0.39759799202502666
2024-12-13 17:00:00,-0.40662395280263564,-0.2666449676827165,-0.3189414215633469,-0.1365469490403676
2024-12-13 18:00:00,-0.14382698603993685,-0.2195524879785371,-0.14088146319875755,-0.2207611358505838
2024-12-13 19:00:00,-0.2282593018975189,-0.3248636194882142,-0.17571797376245268,-0.2287459602451474
2024-12-13 20:00:00,-0.23664588497953776,-0.23085162299443632,-0.16343371994656175,-0.15267829941707203
2024-12-13 21:00:00,-0.15873140271287522,-0.29252953309152796,-0.15173186826984109,-0.2767680977238256
2024-12-13 22:00:00,-0.28414923659047153,-0.3961210140850974,-0.20721516771296325,-0.3057288520589057
2024-12-13 23:00:00,-0.31413713129873716,-0.3657660225763829,-0.20120439780923105,-0.24965397551887938
2024-12-14 00:00:00,-0.2576937342129455,-0.35960255563953886,-0.19727634859884507,-0.29248549203633273
2024-12-14 01:00:00,-0.2996168826396468,0.010245375089875108,-0.14806020260984587,-0.015141397087396716
2024-12-14 02:00:00,-0.024786992324486334,-0.11063241873196264,-0.03529575364180926,-0.05022093949639804
2024-12-14 03:00:00,-0.05692687904254079,-0.08219332412320937,0.08172276312539284,-0.036379283599787524
2024-12-14 04:00:00,-0.04298613806536461,-0.1547146784804777,-0.053090671176708605,-0.165540043692965
2024-12-14 05:00:00,-0.17301724377029382,-0.25757439329697596,-0.04029048503100679,-0.15149787782776025
2024-12-14 06:00:00,-0.15887790746392363,-0.20595826813456503,-0.023831294141381264,-0.09711116586204044
2024-12-14 07:00:00,-0.10181267910147954,-0.22714622517055919,-0.04243967553370779,-0.11908317758202841
2024-12-14 08:00:00,-0.1262464159145831,-0.2467575587159659,-0.05425547545504913,-0.1286138691538298
2024-12-14 09:00:00,-0.13587666154991632,-0.27151453897010985,-0.0908138706041212,-0.21201954802615997
2024-12-14 10:00:00,-0.21852161944475237,-0.3397983019201823,-0.1426223391582372,-0.21076150967480942
2024-12-14 11:00:00,-0.21853789775042495,-0.3050893016579183,-0.09821101081739951,-0.20214928312044544
2024-12-14 12:00:00,-0.2098680721497166,-0.32427488033666807,-0.1655322667849859,-0.2919583448608295
